ACTIONTIME,ACTIONCODE,NODE,NODEALIAS,SEVERITY,SUMMARY,CSL_COMPONENTTYPE
2019/1/18 14:04,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 14:04,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 14:04,U,3.9.255.62,3.9.255.62,4,"报错码:C3-1014,具体信息:C3-1014  Link Reset on Port S0,P16(21) vc_no=0 crd(s)lost=12 auto trigger.",存储设备
2019/1/18 14:04,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 14:04,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 14:04,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 14:04,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 14:04,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 14:03,U,3.255.251.129,YZXCRT01,5,"1.3.6.1.2.1.80.0.1<pingProbeFailed> NQA entry yygs yygs probe fail trap information: pingCtlOwnerIndex: yygs, pingCtlTestName: yygs, pingCtlTargetAddressType: 1, pingCtlTargetAddress: 172.29.11.26, pingResultsOperStatus: 1, pingResultsIpTargetAddressType",网络设备
2019/1/18 14:03,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 14:03,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 14:03,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 14:03,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 14:03,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 14:03,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 14:03,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 14:03,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 14:02,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 14:02,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 14:02,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 14:02,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 14:02,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 14:02,U,3.255.251.129,YZXCRT01,5,"1.3.6.1.2.1.80.0.1<pingProbeFailed> NQA entry yygs yygs probe fail trap information: pingCtlOwnerIndex: yygs, pingCtlTestName: yygs, pingCtlTargetAddressType: 1, pingCtlTargetAddress: 172.29.11.26, pingResultsOperStatus: 1, pingResultsIpTargetAddressType",网络设备
2019/1/18 14:02,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 14:02,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 14:02,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 14:01,U,3.255.251.129,YZXCRT01,5,"1.3.6.1.2.1.80.0.1<pingProbeFailed> NQA entry yygs yygs probe fail trap information: pingCtlOwnerIndex: yygs, pingCtlTestName: yygs, pingCtlTargetAddressType: 1, pingCtlTargetAddress: 172.29.11.26, pingResultsOperStatus: 1, pingResultsIpTargetAddressType",网络设备
2019/1/18 14:01,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 14:01,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 14:01,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 14:01,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 14:01,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 14:01,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 14:01,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 14:01,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 14:00,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 14:00,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 14:00,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 14:00,U,3.11.30.52,prcs302,5,"在'13:57:34:974',monitor日志发生'FATAL',错误代码'0512221102',线程号为:'11908','send: tpacall/tpcall ILRSCOMM 失败, errorCode = 13, tpstrerror = NLS:4: Cannot open message catalog LIBWSC_CAT, set 1, num 1143;; check TUXDIR=/oracle/product/tu",应用
2019/1/18 14:00,U,3.11.10.226,yz-pvrcs-0106,5,"在'13:57:48:330',monitor日志发生'FATAL',错误代码'0512221102',线程号为:'8893','send: tpacall/tpcall ILRSCOMM 失败, errorCode = 13, tpstrerror = NLS:4: Cannot open message catalog LIBWSC_CAT, set 1, num 1143;; check TUXDIR=/oracle/product/tux",应用
2019/1/18 14:00,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 14:00,U,3.20.10.132,pcimsportal02,4,"挂载点:'/opt'文件系统空间占用率:'80'%,在预警值80%;",操作系统
2019/1/18 14:00,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 14:00,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 14:00,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 14:00,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 14:00,U,3.255.251.129,YZXCRT01,5,"1.3.6.1.2.1.80.0.1<pingProbeFailed> NQA entry yygs yygs probe fail trap information: pingCtlOwnerIndex: yygs, pingCtlTestName: yygs, pingCtlTargetAddressType: 1, pingCtlTargetAddress: 172.29.11.26, pingResultsOperStatus: 1, pingResultsIpTargetAddressType",网络设备
2019/1/18 13:59,U,3.255.251.129,YZXCRT01,5,"1.3.6.1.2.1.80.0.1<pingProbeFailed> NQA entry yygs yygs probe fail trap information: pingCtlOwnerIndex: yygs, pingCtlTestName: yygs, pingCtlTargetAddressType: 1, pingCtlTargetAddress: 172.29.11.26, pingResultsOperStatus: 1, pingResultsIpTargetAddressType",网络设备
2019/1/18 13:59,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 13:59,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 13:59,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 13:59,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 13:59,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 13:59,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 13:59,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 13:59,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 13:58,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 13:58,I,3.11.10.226,yz-pvrcs-0106,5,"在'13:57:48:330',monitor日志发生'FATAL',错误代码'0512221102',线程号为:'8893','send: tpacall/tpcall ILRSCOMM 失败, errorCode = 13, tpstrerror = NLS:4: Cannot open message catalog LIBWSC_CAT, set 1, num 1143;; check TUXDIR=/oracle/product/tux",应用
2019/1/18 13:58,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 13:58,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 13:58,U,3.13.10.64,pelbprx04,4,"盘符'D:'逻辑磁盘使用率:'83'%,预警值为80%;",应用
2019/1/18 13:58,U,3.29.11.13,yz-pvusapnginx-03,5,"挂载点:'/media'文件系统空间占用率:'100'%,在预警值95%;",操作系统
2019/1/18 13:58,U,3.29.11.15,yz-pvusapnginx-05,5,"挂载点:'/media'文件系统空间占用率:'100'%,在预警值95%;",操作系统
2019/1/18 13:58,U,3.29.11.16,yz-pvusapnginx-06,5,"挂载点:'/media'文件系统空间占用率:'100'%,在预警值95%;",操作系统
2019/1/18 13:58,U,3.29.11.12,yz-pvusapnginx-02,5,"挂载点:'/media'文件系统空间占用率:'100'%,在预警值95%;",操作系统
2019/1/18 13:58,U,3.29.11.11,yz-pvusapnginx-01,5,"挂载点:'/media'文件系统空间占用率:'100'%,在预警值95%;",操作系统
2019/1/18 13:58,U,3.29.4.41,yz-pvidstransfer-01,5,"挂载点:'/media'文件系统空间占用率:'100'%,在预警值95%;",操作系统
2019/1/18 13:58,U,3.29.11.14,yz-pvusapnginx-04,5,"挂载点:'/media'文件系统空间占用率:'100'%,在预警值95%;",操作系统
2019/1/18 13:58,U,3.255.251.129,YZXCRT01,5,"1.3.6.1.2.1.80.0.1<pingProbeFailed> NQA entry yygs yygs probe fail trap information: pingCtlOwnerIndex: yygs, pingCtlTestName: yygs, pingCtlTargetAddressType: 1, pingCtlTargetAddress: 172.29.11.26, pingResultsOperStatus: 1, pingResultsIpTargetAddressType",网络设备
2019/1/18 13:58,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 13:58,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 13:58,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 13:58,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 13:58,U,3.9.255.62,3.9.255.62,4,"报错码:C3-1014,具体信息:C3-1014  Link Reset on Port S0,P16(21) vc_no=0 crd(s)lost=12 auto trigger.",存储设备
2019/1/18 13:58,U,3.11.10.79,prcs179,5,"在'13:57:48:330',monitor日志发生'FATAL',错误代码'0512221102',线程号为:'29909','send: tpacall/tpcall ILRSCOMM 失败, errorCode = 13, tpstrerror = NLS:4: Cannot open message catalog LIBWSC_CAT, set 1, num 1143;; check TUXDIR=/oracle/product/tu",应用
2019/1/18 13:58,I,3.11.30.52,prcs302,5,"在'13:57:34:974',monitor日志发生'FATAL',错误代码'0512221102',线程号为:'11908','send: tpacall/tpcall ILRSCOMM 失败, errorCode = 13, tpstrerror = NLS:4: Cannot open message catalog LIBWSC_CAT, set 1, num 1143;; check TUXDIR=/oracle/product/tu",应用
2019/1/18 13:58,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 13:57,U,3.255.251.129,YZXCRT01,5,"1.3.6.1.2.1.80.0.1<pingProbeFailed> NQA entry yygs yygs probe fail trap information: pingCtlOwnerIndex: yygs, pingCtlTestName: yygs, pingCtlTargetAddressType: 1, pingCtlTargetAddress: 172.29.11.26, pingResultsOperStatus: 1, pingResultsIpTargetAddressType",网络设备
2019/1/18 13:57,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 13:57,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 13:57,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 13:57,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 13:57,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 13:57,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 13:57,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 13:57,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 13:56,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 13:56,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 13:56,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 13:56,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 13:56,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 13:56,U,3.255.251.129,YZXCRT01,5,"1.3.6.1.2.1.80.0.1<pingProbeFailed> NQA entry yygs yygs probe fail trap information: pingCtlOwnerIndex: yygs, pingCtlTestName: yygs, pingCtlTargetAddressType: 1, pingCtlTargetAddress: 172.29.11.26, pingResultsOperStatus: 1, pingResultsIpTargetAddressType",网络设备
2019/1/18 13:56,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 13:56,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 13:56,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 13:55,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 13:55,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 13:55,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 13:55,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 13:55,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 13:55,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 13:55,U,3.255.251.129,YZXCRT01,5,"1.3.6.1.2.1.80.0.1<pingProbeFailed> NQA entry yygs yygs probe fail trap information: pingCtlOwnerIndex: yygs, pingCtlTestName: yygs, pingCtlTargetAddressType: 1, pingCtlTargetAddress: 172.29.11.26, pingResultsOperStatus: 1, pingResultsIpTargetAddressType",网络设备
2019/1/18 13:55,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 13:55,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 13:54,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 13:54,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 13:54,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 13:54,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 13:54,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 13:54,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 13:54,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 13:54,U,3.255.251.129,YZXCRT01,5,"1.3.6.1.2.1.80.0.1<pingProbeFailed> NQA entry yygs yygs probe fail trap information: pingCtlOwnerIndex: yygs, pingCtlTestName: yygs, pingCtlTargetAddressType: 1, pingCtlTargetAddress: 172.29.11.26, pingResultsOperStatus: 1, pingResultsIpTargetAddressType",网络设备
2019/1/18 13:54,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 13:53,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 13:53,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 13:53,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 13:53,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 13:53,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 13:53,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 13:53,U,3.255.251.129,YZXCRT01,5,"1.3.6.1.2.1.80.0.1<pingProbeFailed> NQA entry yygs yygs probe fail trap information: pingCtlOwnerIndex: yygs, pingCtlTestName: yygs, pingCtlTargetAddressType: 1, pingCtlTargetAddress: 172.29.11.26, pingResultsOperStatus: 1, pingResultsIpTargetAddressType",网络设备
2019/1/18 13:53,U,3.20.102.136,yz-pvhdwechat-0,4,"盘符'C:'逻辑磁盘使用率:'80'%,预警值为80%;",操作系统
2019/1/18 13:53,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 13:53,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
